"Model","NodeName","ModelHub","NodeTitle","NodeDescription","NodeLabels","Continuous","Nstates","StateName","StateTitle","StateDescription","StateValue","LowerBound","UpperBound","","","","","","","","","","","",""
"StPatricksDay","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","19.765","","","","","","","","","","","",""
"StPatricksDay","Duration","","","","","NA","NA","Q2","","","","19.765","29.426","","","","","","","","","","","",""
"StPatricksDay","Duration","","","","","NA","NA","Q3","","","","29.426","38.835","","","","","","","","","","","",""
"StPatricksDay","Duration","","","","","NA","NA","Q4","","","","38.835","Inf","","","","","","","","","","","",""
"TheMuseum","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"TheMuseum","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"TheMuseum","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"TheMuseum","SliderAdjust","NA","Number of slider adjustment","","Observable,pnodes","TRUE","4","Zero","","","","0","0.1","","","","","","","","","","","",""
"TheMuseum","SliderAdjust","","","","","NA","NA","One","","","","0.1","1.1","","","","","","","","","","","",""
"TheMuseum","SliderAdjust","","","","","NA","NA","Two","","","","1.1","2.1","","","","","","","","","","","",""
"TheMuseum","SliderAdjust","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
"TheMuseum","AppropriateSlider","NA","Slider","","Observable,pnodes","FALSE","4","almostAlways","almost always","#Irrelvant < 2","","NA","NA","","","","","","","","","","","",""
"TheMuseum","AppropriateSlider","","","","","NA","NA","mostly","mostly","#Irrelvant < #Relevant","","NA","NA","","","","","","","","","","","",""
"TheMuseum","AppropriateSlider","","","","","NA","NA","mostlyNot","mostlyNot","#relevant <= #Irrevalnt","","NA","NA","","","","","","","","","","","",""
"TheMuseum","AppropriateSlider","","","","","","","almostNever","almost never","#relevant < 2","","","","","","","","","","","","","","",""
"TheMuseum","Bounciness","NA","Check Bounciness","","Observable,pnodes","FALSE","2","Yes","","","","NA","NA","","","","","","","","","","","",""
"TheMuseum","Bounciness","","","","","NA","NA","No","","","","NA","NA","","","","","","","","","","","",""
"TheMuseum","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","37.938","","","","","","","","","","","",""
"TheMuseum","Duration","","","","","NA","NA","Q2","","","","37.938","62.746","","","","","","","","","","","",""
"TheMuseum","Duration","","","","","NA","NA","Q3","","","","62.746","97.902","","","","","","","","","","","",""
"TheMuseum","Duration","","","","","NA","NA","Q4","","","","97.902","Inf","","","","","","","","","","","",""
"Tricks","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Tricks","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Tricks","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Tricks","SliderAdjust","NA","Number of slider adjustment","","Observable,pnodes","TRUE","4","Zero","","","","0","0.1","","","","","","","","","","","",""
"Tricks","SliderAdjust","","","","","NA","NA","One","","","","0.1","1.1","","","","","","","","","","","",""
"Tricks","SliderAdjust","","","","","NA","NA","Two","","","","1.1","2.1","","","","","","","","","","","",""
"Tricks","SliderAdjust","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
"Tricks","AppropriateSlider","NA","Slider","","Observable,pnodes","FALSE","4","almostAlways","almost always","#Irrelvant < 2","","NA","NA","","","","","","","","","","","",""
"Tricks","AppropriateSlider","","","","","NA","NA","mostly","mostly","#Irrelvant < #Relevant","","NA","NA","","","","","","","","","","","",""
"Tricks","AppropriateSlider","","","","","NA","NA","mostlyNot","mostlyNot","#relevant <= #Irrevalnt","","NA","NA","","","","","","","","","","","",""
"Tricks","AppropriateSlider","","","","","","","almostNever","almost never","#relevant < 2","","","","","","","","","","","","","","",""
"Tricks","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","24.091","","","","","","","","","","","",""
"Tricks","Duration","","","","","NA","NA","Q2","","","","24.091","38.926","","","","","","","","","","","",""
"Tricks","Duration","","","","","NA","NA","Q3","","","","38.926","62.904","","","","","","","","","","","",""
"Tricks","Duration","","","","","NA","NA","Q4","","","","62.904","Inf","","","","","","","","","","","",""
"TwinPeaks","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"TwinPeaks","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"TwinPeaks","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"TwinPeaks","BottomBlower","NA","Blower at the bottom of the Screen","","Observable,pnodes","TRUE","4","Zero","","","","0","8","","","","","","","","","","","",""
"TwinPeaks","BottomBlower","","","","","NA","NA","One","","","","8","16","","","","","","","","","","","",""
"TwinPeaks","BottomBlower","","","","","NA","NA","Two","","","","16","30","","","","","","","","","","","",""
"TwinPeaks","BottomBlower","","","","","NA","NA","MorethanTwo","","","","30","Inf","","","","","","","","","","","",""
"TwinPeaks","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","10.275","","","","","","","","","","","",""
"TwinPeaks","Duration","","","","","NA","NA","Q2","","","","10.275","14.391","","","","","","","","","","","",""
"TwinPeaks","Duration","","","","","NA","NA","Q3","","","","14.391","21.39","","","","","","","","","","","",""
"TwinPeaks","Duration","","","","","NA","NA","Q4","","","","21.39","Inf","","","","","","","","","","","",""
"UFO2","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"UFO2","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"UFO2","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"UFO2","PufferClicks","NA","Number of puffer clicks","","Observable,pnodes","TRUE","4","Zero","","","","0","0.1","","","","","","","","","","","",""
"UFO2","PufferClicks","","","","","NA","NA","One","","","","0.1","1.1","","","","","","","","","","","",""
"UFO2","PufferClicks","","","","","NA","NA","Two","","","","1.1","2.1","","","","","","","","","","","",""
"UFO2","PufferClicks","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
"UFO2","Bounciness","NA","Check Bounciness","","Observable,pnodes","FALSE","2","Yes","","","","NA","NA","","","","","","","","","","","",""
"UFO2","Bounciness","","","","","NA","NA","No","","","","NA","NA","","","","","","","","","","","",""
"UFO2","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","19.881","","","","","","","","","","","",""
"UFO2","Duration","","","","","NA","NA","Q2","","","","19.881","40.104","","","","","","","","","","","",""
"UFO2","Duration","","","","","NA","NA","Q3","","","","40.104","113.396","","","","","","","","","","","",""
"UFO2","Duration","","","","","NA","NA","Q4","","","","113.396","Inf","","","","","","","","","","","",""
"UndertheCandlestick","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"UndertheCandlestick","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"UndertheCandlestick","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"UndertheCandlestick","SliderAdjust","NA","Number of slider adjustment","","Observable,pnodes","TRUE","4","Zero","","","","0","0.1","","","","","","","","","","","",""
"UndertheCandlestick","SliderAdjust","","","","","NA","NA","One","","","","0.1","1.1","","","","","","","","","","","",""
"UndertheCandlestick","SliderAdjust","","","","","NA","NA","Two","","","","1.1","2.1","","","","","","","","","","","",""
"UndertheCandlestick","SliderAdjust","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
"UndertheCandlestick","AppropriateSlider","NA","Slider","","Observable,pnodes","FALSE","4","almostAlways","almost always","#Irrelvant < 2","","NA","NA","","","","","","","","","","","",""
"UndertheCandlestick","AppropriateSlider","","","","","NA","NA","mostly","mostly","#Irrelvant < #Relevant","","NA","NA","","","","","","","","","","","",""
"UndertheCandlestick","AppropriateSlider","","","","","NA","NA","mostlyNot","mostlyNot","#relevant <= #Irrevalnt","","NA","NA","","","","","","","","","","","",""
"UndertheCandlestick","AppropriateSlider","","","","","","","almostNever","almost never","#relevant < 2","","","","","","","","","","","","","","",""
"UndertheCandlestick","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","4.22","","","","","","","","","","","",""
"UndertheCandlestick","Duration","","","","","NA","NA","Q2","","","","4.22","10.048","","","","","","","","","","","",""
"UndertheCandlestick","Duration","","","","","NA","NA","Q3","","","","10.048","26.925","","","","","","","","","","","",""
"UndertheCandlestick","Duration","","","","","NA","NA","Q4","","","","26.925","Inf","","","","","","","","","","","",""
"Whale","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Whale","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Whale","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Whale","SliderAdjust","NA","Number of slider adjustment","","Observable,pnodes","TRUE","4","Zero","","","","0","0.1","","","","","","","","","","","",""
"Whale","SliderAdjust","","","","","NA","NA","One","","","","0.1","1.1","","","","","","","","","","","",""
"Whale","SliderAdjust","","","","","NA","NA","Two","","","","1.1","2.1","","","","","","","","","","","",""
"Whale","SliderAdjust","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
"Whale","AppropriateSlider","NA","Slider","","Observable,pnodes","FALSE","4","almostAlways","almost always","#Irrelvant < 2","","NA","NA","","","","","","","","","","","",""
"Whale","AppropriateSlider","","","","","NA","NA","mostly","mostly","#Irrelvant < #Relevant","","NA","NA","","","","","","","","","","","",""
"Whale","AppropriateSlider","","","","","NA","NA","mostlyNot","mostlyNot","#relevant <= #Irrevalnt","","NA","NA","","","","","","","","","","","",""
"Whale","AppropriateSlider","","","","","","","almostNever","almost never","#relevant < 2","","","","","","","","","","","","","","",""
"Whale","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","11.044","","","","","","","","","","","",""
"Whale","Duration","","","","","NA","NA","Q2","","","","11.044","19.172","","","","","","","","","","","",""
"Whale","Duration","","","","","NA","NA","Q3","","","","19.172","33.139","","","","","","","","","","","",""
"Whale","Duration","","","","","NA","NA","Q4","","","","33.139","Inf","","","","","","","","","","","",""
"WindyDay","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"WindyDay","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"WindyDay","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"WindyDay","BottomBlower","NA","Blower at the bottom of the Screen","","Observable,pnodes","TRUE","4","Zero","","","","0","3","","","","","","","","","","","",""
"WindyDay","BottomBlower","","","","","NA","NA","One","","","","3","5","","","","","","","","","","","",""
"WindyDay","BottomBlower","","","","","NA","NA","Two","","","","5","12.5","","","","","","","","","","","",""
"WindyDay","BottomBlower","","","","","NA","NA","MorethanTwo","","","","12.5","Inf","","","","","","","","","","","",""
"WindyDay","LeftBlower","NA","Blower at the left of the Screen","","Observable,pnodes","TRUE","4","Zero","","","","0","3","","","","","","","","","","","",""
"WindyDay","LeftBlower","","","","","NA","NA","One","","","","3","6","","","","","","","","","","","",""
"WindyDay","LeftBlower","","","","","NA","NA","Two","","","","6","11.25","","","","","","","","","","","",""
"WindyDay","LeftBlower","","","","","NA","NA","MorethanTwo","","","","11.25","Inf","","","","","","","","","","","",""
"WindyDay","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","7.49","","","","","","","","","","","",""
"WindyDay","Duration","","","","","NA","NA","Q2","","","","7.49","11.139","","","","","","","","","","","",""
"WindyDay","Duration","","","","","NA","NA","Q3","","","","11.139","12.506","","","","","","","","","","","",""
"WindyDay","Duration","","","","","NA","NA","Q4","","","","12.506","Inf","","","","","","","","","","","",""
"Air_Resistance","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Air_Resistance","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Air_Resistance","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Air_Resistance","SliderAdjust","NA","Number of slider adjustment","","Observable,pnodes","TRUE","4","Zero","","","","0","0.1","","","","","","","","","","","",""
"Air_Resistance","SliderAdjust","","","","","NA","NA","One","","","","0.1","1.1","","","","","","","","","","","",""
"Air_Resistance","SliderAdjust","","","","","NA","NA","Two","","","","1.1","2.1","","","","","","","","","","","",""
"Air_Resistance","SliderAdjust","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
